RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Wed Nov  6 03:27:07 2019
elapsed time: 4.8e-08s
Source: /app/node3/item-22085 | Message ID: 85 | Time sentFromSrcR: 84.419643 | Time receivedFromSrcR: 84.433627 |End 
Source: /app/node3/item-22086 | Message ID: 86 | Time sentFromSrcR: 85.519643 | Time receivedFromSrcR: 85.533627 |End 
Source: /app/node3/item-22087 | Message ID: 87 | Time sentFromSrcR: 86.619643 | Time receivedFromSrcR: 86.633627 |End 
Source: /app/node3/item-22088 | Message ID: 88 | Time sentFromSrcR: 87.169643 | Time receivedFromSrcR: 87.183627 |End 
Source: /app/node3/item-22089 | Message ID: 89 | Time sentFromSrcR: 89.619643 | Time receivedFromSrcR: 89.633627 |End 
Source: /app/node3/item-22090 | Message ID: 90 | Time sentFromSrcR: 89.619643 | Time receivedFromSrcR: 89.647467 |End 
Source: /app/node3/item-22091 | Message ID: 91 | Time sentFromSrcR: 91.769643 | Time receivedFromSrcR: 91.783627 |End 
Source: /app/node3/item-22092 | Message ID: 92 | Time sentFromSrcR: 91.769643 | Time receivedFromSrcR: 91.797467 |End 
Source: /app/node3/item-22093 | Message ID: 93 | Time sentFromSrcR: 92.319643 | Time receivedFromSrcR: 92.333627 |End 
Source: /app/node3/item-22094 | Message ID: 94 | Time sentFromSrcR: 93.419643 | Time receivedFromSrcR: 93.433627 |End 
Source: /app/node3/item-22095 | Message ID: 95 | Time sentFromSrcR: 95.019643 | Time receivedFromSrcR: 95.033627 |End 
Source: /app/node3/item-22096 | Message ID: 96 | Time sentFromSrcR: 96.119643 | Time receivedFromSrcR: 96.133627 |End 
Source: /app/node3/item-22097 | Message ID: 97 | Time sentFromSrcR: 96.119643 | Time receivedFromSrcR: 96.147467 |End 
Source: /app/node3/item-22098 | Message ID: 98 | Time sentFromSrcR: 97.219643 | Time receivedFromSrcR: 97.233627 |End 
Source: /app/node3/item-22099 | Message ID: 99 | Time sentFromSrcR: 98.319643 | Time receivedFromSrcR: 98.333627 |End 
Source: /app/node3/item-22100 | Message ID: 100 | Time sentFromSrcR: 99.419643 | Time receivedFromSrcR: 99.433627 |End 
Source: /app/node3/item-22101 | Message ID: 101 | Time sentFromSrcR: 100.519643 | Time receivedFromSrcR: 100.533627 |End 
Source: /app/node3/item-22102 | Message ID: 102 | Time sentFromSrcR: 102.169643 | Time receivedFromSrcR: 102.183627 |End 
Source: /app/node3/item-22103 | Message ID: 103 | Time sentFromSrcR: 102.169643 | Time receivedFromSrcR: 102.197467 |End 
Source: /app/node3/item-22104 | Message ID: 104 | Time sentFromSrcR: 103.269643 | Time receivedFromSrcR: 103.283627 |End 
Source: /app/node3/item-22105 | Message ID: 105 | Time sentFromSrcR: 105.419643 | Time receivedFromSrcR: 105.433627 |End 
Source: /app/node3/item-22106 | Message ID: 106 | Time sentFromSrcR: 105.419643 | Time receivedFromSrcR: 105.447467 |End 
Source: /app/node3/item-22107 | Message ID: 107 | Time sentFromSrcR: 106.519643 | Time receivedFromSrcR: 106.533627 |End 
Source: /app/node3/item-22108 | Message ID: 108 | Time sentFromSrcR: 108.169643 | Time receivedFromSrcR: 108.183627 |End 
Source: /app/node3/item-22109 | Message ID: 109 | Time sentFromSrcR: 108.169643 | Time receivedFromSrcR: 108.197467 |End 
Source: /app/node3/item-22110 | Message ID: 110 | Time sentFromSrcR: 109.769643 | Time receivedFromSrcR: 109.783627 |End 
Source: /app/node3/item-22111 | Message ID: 111 | Time sentFromSrcR: 110.869643 | Time receivedFromSrcR: 110.883627 |End 
Source: /app/node3/item-22112 | Message ID: 112 | Time sentFromSrcR: 111.419643 | Time receivedFromSrcR: 111.433627 |End 
Source: /app/node3/item-22113 | Message ID: 113 | Time sentFromSrcR: 112.519643 | Time receivedFromSrcR: 112.533627 |End 
Source: /app/node3/item-22114 | Message ID: 114 | Time sentFromSrcR: 113.619643 | Time receivedFromSrcR: 113.633627 |End 
Source: /app/node3/item-22115 | Message ID: 115 | Time sentFromSrcR: 114.169643 | Time receivedFromSrcR: 114.183627 |End 
Source: /app/node3/item-22116 | Message ID: 116 | Time sentFromSrcR: 115.269643 | Time receivedFromSrcR: 115.283627 |End 
Source: /app/node3/item-22117 | Message ID: 117 | Time sentFromSrcR: 116.369643 | Time receivedFromSrcR: 116.383627 |End 
Source: /app/node3/item-22118 | Message ID: 118 | Time sentFromSrcR: 117.469643 | Time receivedFromSrcR: 117.483627 |End 
Source: /app/node3/item-22119 | Message ID: 119 | Time sentFromSrcR: 118.569643 | Time receivedFromSrcR: 118.583627 |End 
Source: /app/node3/item-22120 | Message ID: 120 | Time sentFromSrcR: 119.119643 | Time receivedFromSrcR: 119.133627 |End 
Source: /app/node3/item-22121 | Message ID: 121 | Time sentFromSrcR: 120.219643 | Time receivedFromSrcR: 120.233627 |End 
Source: /app/node3/item-22122 | Message ID: 122 | Time sentFromSrcR: 122.369643 | Time receivedFromSrcR: 122.383627 |End 
Source: /app/node3/item-22123 | Message ID: 123 | Time sentFromSrcR: 122.369643 | Time receivedFromSrcR: 122.397467 |End 
Source: /app/node3/item-22124 | Message ID: 124 | Time sentFromSrcR: 123.469643 | Time receivedFromSrcR: 123.483627 |End 
Source: /app/node3/item-22125 | Message ID: 125 | Time sentFromSrcR: 125.119643 | Time receivedFromSrcR: 125.133627 |End 
Source: /app/node3/item-22126 | Message ID: 126 | Time sentFromSrcR: 125.119643 | Time receivedFromSrcR: 125.147467 |End 
Source: /app/node3/item-22127 | Message ID: 127 | Time sentFromSrcR: 126.769643 | Time receivedFromSrcR: 126.783627 |End 
Source: /app/node3/item-22128 | Message ID: 128 | Time sentFromSrcR: 127.319643 | Time receivedFromSrcR: 127.333627 |End 
