RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Thu Oct 17 04:08:31 2019
elapsed time: 5.5e-08s
Source: Wf:00:00:00:00:00 | Message ID: 1 | Time SentFromSrc: 6.658408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 2 | Time SentFromSrc: 6.658408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 3 | Time SentFromSrc: 6.658408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 4 | Time SentFromSrc: 6.658408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 5 | Time SentFromSrc: 6.658408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 6 | Time SentFromSrc: 6.658408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 7 | Time SentFromSrc: 6.658408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 8 | Time SentFromSrc: 7.208408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 9 | Time SentFromSrc: 8.308408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 10 | Time SentFromSrc: 9.408408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 11 | Time SentFromSrc: 10.508408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 12 | Time SentFromSrc: 11.608408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 13 | Time SentFromSrc: 12.158408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 14 | Time SentFromSrc: 13.258408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 15 | Time SentFromSrc: 14.358408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 16 | Time SentFromSrc: 15.458408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 17 | Time SentFromSrc: 16.558408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 18 | Time SentFromSrc: 17.108408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 19 | Time SentFromSrc: 18.208408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 20 | Time SentFromSrc: 19.308408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 21 | Time SentFromSrc: 20.408408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 22 | Time SentFromSrc: 21.508408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 23 | Time SentFromSrc: 22.608408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 24 | Time SentFromSrc: 23.158408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 25 | Time SentFromSrc: 24.258408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 26 | Time SentFromSrc: 25.358408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 27 | Time SentFromSrc: 26.458408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 28 | Time SentFromSrc: 27.558408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 29 | Time SentFromSrc: 28.108408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 30 | Time SentFromSrc: 29.208408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 31 | Time SentFromSrc: 30.308408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 32 | Time SentFromSrc: 31.408408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 33 | Time SentFromSrc: 32.508408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 34 | Time SentFromSrc: 33.608408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 35 | Time SentFromSrc: 34.158408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 36 | Time SentFromSrc: 35.258408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 37 | Time SentFromSrc: 36.358408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 38 | Time SentFromSrc: 37.458408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 39 | Time SentFromSrc: 38.558408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 40 | Time SentFromSrc: 39.108408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 41 | Time SentFromSrc: 40.208408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 42 | Time SentFromSrc: 41.308408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 43 | Time SentFromSrc: 42.408408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 44 | Time SentFromSrc: 43.508408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 45 | Time SentFromSrc: 44.608408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 46 | Time SentFromSrc: 45.158408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 47 | Time SentFromSrc: 46.258408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 48 | Time SentFromSrc: 47.358408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 49 | Time SentFromSrc: 48.458408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 50 | Time SentFromSrc: 49.558408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 51 | Time SentFromSrc: 50.108408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 52 | Time SentFromSrc: 51.208408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 53 | Time SentFromSrc: 52.308408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 54 | Time SentFromSrc: 53.408408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 55 | Time SentFromSrc: 54.508408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 56 | Time SentFromSrc: 55.608408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 57 | Time SentFromSrc: 56.158408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 58 | Time SentFromSrc: 57.258408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 59 | Time SentFromSrc: 58.358408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 60 | Time SentFromSrc: 59.458408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 61 | Time SentFromSrc: 60.558408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 62 | Time SentFromSrc: 61.108408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 63 | Time SentFromSrc: 62.208408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 64 | Time SentFromSrc: 63.308408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 65 | Time SentFromSrc: 64.408408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 66 | Time SentFromSrc: 65.508408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 67 | Time SentFromSrc: 66.608408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 68 | Time SentFromSrc: 67.158408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 69 | Time SentFromSrc: 68.258408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 70 | Time SentFromSrc: 69.358408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 71 | Time SentFromSrc: 70.458408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 72 | Time SentFromSrc: 71.558408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 73 | Time SentFromSrc: 72.108408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 74 | Time SentFromSrc: 73.208408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 75 | Time SentFromSrc: 74.308408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 76 | Time SentFromSrc: 75.408408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 77 | Time SentFromSrc: 76.508408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 78 | Time SentFromSrc: 77.608408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 79 | Time SentFromSrc: 78.158408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 80 | Time SentFromSrc: 79.258408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 81 | Time SentFromSrc: 80.358408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 82 | Time SentFromSrc: 81.458408 |End 
Source: Wf:00:00:00:00:00 | Message ID: 83 | Time SentFromSrc: 82.549060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 84 | Time SentFromSrc: 83.649060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 85 | Time SentFromSrc: 84.199060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 86 | Time SentFromSrc: 85.299060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 87 | Time SentFromSrc: 86.399060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 88 | Time SentFromSrc: 87.499060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 89 | Time SentFromSrc: 88.599060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 90 | Time SentFromSrc: 89.149060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 91 | Time SentFromSrc: 90.249060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 92 | Time SentFromSrc: 91.349060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 93 | Time SentFromSrc: 92.449060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 94 | Time SentFromSrc: 93.549060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 95 | Time SentFromSrc: 94.649060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 96 | Time SentFromSrc: 95.199060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 97 | Time SentFromSrc: 96.299060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 98 | Time SentFromSrc: 97.399060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 99 | Time SentFromSrc: 98.499060 |End 
Source: Wf:00:00:00:00:00 | Message ID: 100 | Time SentFromSrc: 99.599060 |End 
