RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Wed Nov  6 03:27:07 2019
elapsed time: 3.2e-08s
Source: Wf:00:00:00:00:02 | Message ID: 1 | Time SentFromSrc: 14.384642 |End 
Source: Wf:00:00:00:00:02 | Message ID: 2 | Time SentFromSrc: 14.384642 |End 
Source: Wf:00:00:00:00:02 | Message ID: 3 | Time SentFromSrc: 14.384642 |End 
Source: Wf:00:00:00:00:02 | Message ID: 4 | Time SentFromSrc: 14.384642 |End 
Source: Wf:00:00:00:00:02 | Message ID: 5 | Time SentFromSrc: 14.384642 |End 
Source: Wf:00:00:00:00:02 | Message ID: 6 | Time SentFromSrc: 14.384642 |End 
Source: Wf:00:00:00:00:02 | Message ID: 7 | Time SentFromSrc: 14.384642 |End 
Source: Wf:00:00:00:00:02 | Message ID: 8 | Time SentFromSrc: 14.384642 |End 
Source: Wf:00:00:00:00:02 | Message ID: 9 | Time SentFromSrc: 14.384642 |End 
Source: Wf:00:00:00:00:02 | Message ID: 10 | Time SentFromSrc: 14.384642 |End 
Source: Wf:00:00:00:00:02 | Message ID: 11 | Time SentFromSrc: 14.384642 |End 
Source: Wf:00:00:00:00:02 | Message ID: 12 | Time SentFromSrc: 14.384642 |End 
Source: Wf:00:00:00:00:02 | Message ID: 13 | Time SentFromSrc: 14.384642 |End 
Source: Wf:00:00:00:00:02 | Message ID: 14 | Time SentFromSrc: 14.384642 |End 
Source: Wf:00:00:00:00:02 | Message ID: 15 | Time SentFromSrc: 14.384642 |End 
Source: Wf:00:00:00:00:02 | Message ID: 5 | Time SentFromSrc: 15.969842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 6 | Time SentFromSrc: 15.969842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 8 | Time SentFromSrc: 15.969842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 9 | Time SentFromSrc: 15.969842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 10 | Time SentFromSrc: 15.969842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 11 | Time SentFromSrc: 15.969842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 14 | Time SentFromSrc: 15.969842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 16 | Time SentFromSrc: 15.969842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 5 | Time SentFromSrc: 17.069842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 8 | Time SentFromSrc: 17.069842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 9 | Time SentFromSrc: 17.069842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 10 | Time SentFromSrc: 17.069842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 17 | Time SentFromSrc: 17.069842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 8 | Time SentFromSrc: 19.769842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 9 | Time SentFromSrc: 19.769842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 18 | Time SentFromSrc: 19.769842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 19 | Time SentFromSrc: 19.769842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 20 | Time SentFromSrc: 19.769842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 19 | Time SentFromSrc: 21.919842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 20 | Time SentFromSrc: 21.919842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 21 | Time SentFromSrc: 21.919842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 22 | Time SentFromSrc: 21.919842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 21 | Time SentFromSrc: 28.119842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 23 | Time SentFromSrc: 28.119842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 24 | Time SentFromSrc: 28.119842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 25 | Time SentFromSrc: 28.119842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 26 | Time SentFromSrc: 28.119842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 27 | Time SentFromSrc: 28.119842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 28 | Time SentFromSrc: 28.119842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 29 | Time SentFromSrc: 28.119842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 23 | Time SentFromSrc: 28.738250 |End 
Source: Wf:00:00:00:00:02 | Message ID: 24 | Time SentFromSrc: 28.738250 |End 
Source: Wf:00:00:00:00:02 | Message ID: 26 | Time SentFromSrc: 28.738250 |End 
Source: Wf:00:00:00:00:02 | Message ID: 23 | Time SentFromSrc: 30.869842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 26 | Time SentFromSrc: 30.869842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 30 | Time SentFromSrc: 30.869842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 31 | Time SentFromSrc: 30.869842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 23 | Time SentFromSrc: 31.419842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 32 | Time SentFromSrc: 31.419842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 33 | Time SentFromSrc: 34.119842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 34 | Time SentFromSrc: 34.119842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 35 | Time SentFromSrc: 34.119842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 35 | Time SentFromSrc: 36.269842 |End 
Source: Wf:00:00:00:00:02 | Message ID: 36 | Time SentFromSrc: 36.269842 |End 
