RESULTS Received DataMsg 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Thu Oct 10 20:37:21 2019
elapsed time: 3.8e-08s
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22001 | Message ID: 1 | Time Received Here: 5.083969 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22002 | Message ID: 2 | Time Received Here: 5.097809 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22003 | Message ID: 3 | Time Received Here: 5.111649 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22004 | Message ID: 4 | Time Received Here: 5.125489 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22005 | Message ID: 5 | Time Received Here: 5.139329 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22001 | Message ID: 1 | Time Received Here: 5.548531 | End 
Source: Wf:00:00:00:00:07 | From: Wf:00:00:00:00:07 | Message ID: /app/node7/item-22001 | Message ID: 1 | Time Received Here: 5.552913 | End 
Source: Wf:00:00:00:00:05 | From: Wf:00:00:00:00:05 | Message ID: /app/node5/item-22001 | Message ID: 1 | Time Received Here: 5.557553 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22002 | Message ID: 2 | Time Received Here: 5.562371 | End 
Source: Wf:00:00:00:00:07 | From: Wf:00:00:00:00:07 | Message ID: /app/node7/item-22002 | Message ID: 2 | Time Received Here: 5.566753 | End 
Source: Wf:00:00:00:00:05 | From: Wf:00:00:00:00:05 | Message ID: /app/node5/item-22002 | Message ID: 2 | Time Received Here: 5.571393 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22003 | Message ID: 3 | Time Received Here: 5.576211 | End 
Source: Wf:00:00:00:00:07 | From: Wf:00:00:00:00:07 | Message ID: /app/node7/item-22003 | Message ID: 3 | Time Received Here: 5.580593 | End 
Source: Wf:00:00:00:00:05 | From: Wf:00:00:00:00:05 | Message ID: /app/node5/item-22003 | Message ID: 3 | Time Received Here: 5.585233 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22004 | Message ID: 4 | Time Received Here: 5.590051 | End 
Source: Wf:00:00:00:00:07 | From: Wf:00:00:00:00:07 | Message ID: /app/node7/item-22004 | Message ID: 4 | Time Received Here: 5.594433 | End 
Source: Wf:00:00:00:00:05 | From: Wf:00:00:00:00:05 | Message ID: /app/node5/item-22004 | Message ID: 4 | Time Received Here: 5.599073 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22005 | Message ID: 5 | Time Received Here: 5.603891 | End 
Source: Wf:00:00:00:00:05 | From: Wf:00:00:00:00:05 | Message ID: /app/node5/item-22005 | Message ID: 5 | Time Received Here: 5.612913 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22006 | Message ID: 6 | Time Received Here: 5.617731 | End 
Source: Wf:00:00:00:00:07 | From: Wf:00:00:00:00:07 | Message ID: /app/node7/item-22006 | Message ID: 6 | Time Received Here: 5.622113 | End 
Source: Wf:00:00:00:00:05 | From: Wf:00:00:00:00:05 | Message ID: /app/node5/item-22006 | Message ID: 6 | Time Received Here: 5.626753 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22003 | Message ID: 3 | Time Received Here: 6.188457 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22006 | Message ID: 6 | Time Received Here: 6.216137 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22007 | Message ID: 7 | Time Received Here: 6.229977 | End 
Source: Wf:00:00:00:00:06 | From: Wf:00:00:00:00:06 | Message ID: /app/node6/item-22006 | Message ID: 6 | Time Received Here: 6.583969 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:06 | Message ID: /app/node3/item-22001 | Message ID: 1 | Time Received Here: 6.597809 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:06 | Message ID: /app/node3/item-22002 | Message ID: 2 | Time Received Here: 6.611649 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:06 | Message ID: /app/node3/item-22003 | Message ID: 3 | Time Received Here: 6.625489 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:06 | Message ID: /app/node3/item-22004 | Message ID: 4 | Time Received Here: 6.639329 | End 
Source: Wf:00:00:00:00:01 | From: Wf:00:00:00:00:01 | Message ID: /app/node1/item-22007 | Message ID: 7 | Time Received Here: 6.651202 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:06 | Message ID: /app/node3/item-22005 | Message ID: 5 | Time Received Here: 6.653169 | End 
Source: Wf:00:00:00:00:05 | From: Wf:00:00:00:00:05 | Message ID: /app/node5/item-22007 | Message ID: 7 | Time Received Here: 6.663042 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:06 | Message ID: /app/node3/item-22006 | Message ID: 6 | Time Received Here: 6.667009 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22004 | Message ID: 4 | Time Received Here: 6.738457 | End 
Source: Wf:00:00:00:00:02 | From: Wf:00:00:00:00:02 | Message ID: /app/node2/item-22007 | Message ID: 7 | Time Received Here: 6.752297 | End 
Source: Wf:00:00:00:00:03 | From: Wf:00:00:00:00:06 | Message ID: /app/node3/item-22006 | Message ID: 6 | Time Received Here: 7.133969 | End 
